100206,73,90,65,897.7018,0.2183588,0.001066592,0.001328058,0.0009358592,1
100206,73,91,64,826.2983,0.1670798,0.0008738159,0.001016852,0.0008022979,1
100206,73,91,65,775.3834,0.2212352,0.001059572,0.00132432,0.0009271982,1
100206,73,91,66,751.8441,0.187865,0.001388045,0.001658027,0.001253054,1
100206,73,92,63,812.7309,0.225272,0.0007041549,0.0008320295,0.0006402176,1
100206,73,92,64,773.3412,0.1752139,0.0008372556,0.0009874245,0.0007621712,1
100206,73,92,65,768.1708,0.2554484,0.0009570685,0.001232432,0.0008193867,1
100206,73,92,66,790.4109,0.2455288,0.001206914,0.001518149,0.001051296,1
100206,73,93,62,796.5127,0.2501091,0.0007433129,0.0008933254,0.0006683066,1
100206,73,93,63,736.6949,0.2350728,0.000703263,0.0008338599,0.0006379646,1
100206,73,93,64,833.4039,0.2048659,0.0008251753,0.0009909058,0.00074231,1
100206,73,93,65,747.5239,0.2494364,0.0008474217,0.001082181,0.0007300422,1
100206,73,93,66,810.0028,0.2038901,0.001093523,0.001336574,0.0009719979,1
100206,73,94,61,739.606,0.2388254,0.00077957,0.0009438538,0.0006974282,1
100206,73,94,62,746.4816,0.2150313,0.0007456673,0.0008866081,0.0006751968,1
100206,73,94,63,746.191,0.2311459,0.0007607385,0.0008833113,0.0006994521,1
100206,73,94,64,707.4002,0.2323052,0.0007997807,0.000979463,0.0007099395,1
100206,73,94,65,729.6149,0.2705042,0.0008821248,0.001161304,0.0007425352,1
100206,73,118,68,1006.785,0.6826538,0.0003872223,0.0007245992,0.0002185339,2
100206,73,118,69,971.7267,0.8036937,0.0004782276,0.001062386,0.0001861483,2
100206,73,118,70,946.787,0.8299285,0.0004849219,0.001115371,0.0001696975,2
100206,73,118,71,810.3645,0.5950129,0.0007561417,0.001349333,0.0004595458,2
100206,73,119,68,1020.294,0.7109456,0.0004204302,0.0008166227,0.000222334,2
100206,73,119,69,963.3086,0.8441252,0.0004513573,0.001056651,0.0001487106,2
100206,73,119,70,887.1409,0.7628034,0.0005090418,0.00108089,0.0002231174,2
100206,73,120,68,969.7992,0.7894465,0.0005153135,0.001120934,0.0002125031,2
100206,73,120,69,955.0558,0.8371118,0.0004794867,0.00111258,0.0001629401,2
100206,73,120,70,815.509,0.3455915,0.0007891788,0.001109925,0.0006288058,2
100206,73,121,68,928.3572,0.8014973,0.0004719638,0.001044699,0.000185596,2
100206,73,121,69,961.2125,0.714192,0.0006178449,0.001243248,0.0003051436,2
100206,73,122,68,1000.54,0.8065425,0.0004739676,0.001059148,0.0001813776,2
100206,73,122,69,869.7051,0.4139936,0.0008842047,0.001314113,0.0006692503,2
100206,74,84,59,919.904,0.1326834,0.001198727,0.001375047,0.001110566,1
100206,74,84,60,969.2932,0.06412089,0.001076599,0.001147256,0.00104127,1
100206,74,84,61,838.9619,0.05288922,0.001697682,0.001795104,0.00164897,1
100206,74,85,60,728.209,0.06914075,0.001818075,0.001962036,0.001746094,1
100206,74,85,61,825.0554,0.06101093,0.002042637,0.002168915,0.001979497,1
100206,74,85,62,901.8223,0.05748523,0.002083465,0.002173853,0.002038271,1
100206,74,86,60,734.9721,0.06211861,0.001885149,0.002009157,0.001823145,1
100206,74,86,61,878.9604,0.1043331,0.001994334,0.002136901,0.00192305,1
100206,74,86,62,818.502,0.1354337,0.001864295,0.00212474,0.001734072,1
100206,74,86,63,917.4169,0.1547628,0.001363097,0.001579067,0.001255113,1
100206,74,87,60,797.2431,0.1173602,0.001501776,0.0016373,0.001434014,1
100206,74,87,61,792.2453,0.1522331,0.001846262,0.002077033,0.001730876,1
100206,74,87,62,877.883,0.1690483,0.001528183,0.001788615,0.001397967,1
100206,74,87,63,749.155,0.2333992,0.001264484,0.001603286,0.001095083,1
100206,74,87,64,755.1089,0.1078516,0.001593213,0.001783231,0.001498204,1
100206,74,87,65,841.8199,0.06281655,0.001941535,0.002068233,0.001878186,1
100206,74,88,59,847.3083,0.1516118,0.001303048,0.001476135,0.001216505,1
100206,74,88,60,849.5562,0.2274769,0.001162159,0.001431405,0.001027536,1
100206,74,88,61,740.5636,0.196396,0.001491941,0.00179959,0.001338117,1
100206,74,88,62,799.8881,0.1485648,0.001418406,0.001593156,0.001331031,1
100206,74,88,63,924.2886,0.1839126,0.00128754,0.001542447,0.001160086,1
100206,74,88,64,788.189,0.2108624,0.001325159,0.00163135,0.001172064,1
100206,74,89,58,813.0167,0.1056116,0.001259381,0.001410333,0.001183905,1
100206,74,89,59,877.3597,0.196651,0.001166252,0.001383174,0.001057791,1
100206,74,89,60,774.1529,0.2172485,0.0009475673,0.001157371,0.0008426655,1
100206,74,89,61,801.7041,0.1847618,0.001107635,0.001290261,0.001016323,1
100206,74,89,62,924.3041,0.1644341,0.001120019,0.001272585,0.001043736,1
100206,74,89,63,819.9279,0.2073731,0.001013027,0.001227674,0.0009057029,1
100206,74,89,64,844.1476,0.2615303,0.001089066,0.00141643,0.000925384,1
100206,74,89,65,841.3407,0.1871764,0.001270307,0.001522673,0.001144123,1
100206,74,89,66,754.477,0.09830764,0.001569674,0.001741306,0.001483858,1
100206,74,90,58,805.4698,0.1897242,0.001271162,0.001513485,0.00115,1
100206,74,90,59,764.3486,0.2321545,0.001220225,0.001516599,0.001072039,1
100206,74,90,60,821.6872,0.2116952,0.0009145223,0.001105926,0.0008188204,1
100206,74,90,61,894.9651,0.1716515,0.0008619794,0.0009956962,0.0007951211,1
100206,74,90,62,803.3223,0.1753598,0.0009423155,0.001047141,0.0008899026,1
100206,74,90,63,814.2749,0.1961994,0.0009461191,0.00109429,0.0008720337,1
100206,74,90,64,815.6819,0.2119218,0.001128177,0.001393758,0.0009953867,1
100206,74,90,65,705.9927,0.1712798,0.001265366,0.001488972,0.001153563,1
100206,74,90,66,741.0485,0.1605738,0.001318251,0.001530903,0.001211926,1
100206,74,91,58,862.419,0.2236846,0.001328097,0.001652073,0.001166109,1
100206,74,91,59,775.9259,0.2567582,0.001146803,0.001482907,0.0009787509,1
100206,74,91,60,794.4941,0.2773811,0.00093367,0.001211342,0.0007948341,1
100206,74,91,61,826.5681,0.2054371,0.0008383431,0.001012763,0.000751133,1
100206,74,91,62,853.2493,0.2247356,0.0008749867,0.00107078,0.0007770901,1
100206,74,91,63,954.4531,0.1807869,0.0009042852,0.001033338,0.0008397587,1
100206,74,91,64,830.8355,0.1745488,0.0009706272,0.001146595,0.0008826436,1
100206,74,91,65,900.8323,0.1931303,0.001234853,0.001494634,0.001104962,1
100206,74,91,66,794.1825,0.151071,0.001309372,0.001522697,0.00120271,1
100206,74,91,67,739.5716,0.1687889,0.001154886,0.001352413,0.001056123,1
100206,74,92,58,765.9191,0.230691,0.001205997,0.001510693,0.001053648,1
100206,74,92,59,853.3579,0.2254875,0.001079141,0.001339365,0.0009490292,1
100206,74,92,60,868.8438,0.2423344,0.0009309609,0.001158445,0.0008172186,1
100206,74,92,61,782.9357,0.2269792,0.0008579323,0.001047635,0.0007630809,1
100206,74,92,62,898.8303,0.2169139,0.0008566589,0.001017245,0.0007763657,1
100206,74,92,63,884.405,0.1746291,0.0008459861,0.0009880504,0.000774954,1
100206,74,92,64,830.6177,0.1874503,0.0008043231,0.0009667117,0.0007231288,1
100206,74,92,65,745.5001,0.2389334,0.001051047,0.001335121,0.0009090095,1
